panel,matrix,sample_index,feature_channel,z_score_value
Supplementary Fig. 3,Fused feature matrix,69,26,-1.202380080272
Supplementary Fig. 3,Fused feature matrix,70,26,-1.202380080272
Supplementary Fig. 3,Fused feature matrix,71,26,-1.202380080272
Supplementary Fig. 3,Fused feature matrix,72,26,-1.202380080272
Supplementary Fig. 3,Fused feature matrix,73,26,-1.202380080272
Supplementary Fig. 3,Fused feature matrix,74,26,-1.202380080272
Supplementary Fig. 3,Fused feature matrix,75,26,0.276305247630583
Supplementary Fig. 3,Fused feature matrix,76,26,0.645976579606228
Supplementary Fig. 3,Fused feature matrix,77,26,-0.0933660843450619
Supplementary Fig. 3,Fused feature matrix,78,26,0.276305247630583
Supplementary Fig. 3,Fused feature matrix,79,26,2.00143813018359
Supplementary Fig. 3,Fused feature matrix,80,26,1.75499057553316
Supplementary Fig. 3,Fused feature matrix,81,26,-0.278201750332885
Supplementary Fig. 3,Fused feature matrix,82,26,-0.463037416320707
Supplementary Fig. 3,Fused feature matrix,83,26,-0.869675881493917
Supplementary Fig. 3,Fused feature matrix,84,26,-0.463037416320707
Supplementary Fig. 3,Fused feature matrix,85,26,-0.298739046553754
Supplementary Fig. 3,Fused feature matrix,86,26,0.58436469094362
Supplementary Fig. 3,Fused feature matrix,87,26,0.350239514025712
Supplementary Fig. 3,Fused feature matrix,88,26,-0.0933660843450622
Supplementary Fig. 3,Fused feature matrix,89,26,-0.278201750332885
Supplementary Fig. 3,Fused feature matrix,90,26,0.337917136293191
Supplementary Fig. 3,Fused feature matrix,91,26,1.38531924355752
Supplementary Fig. 3,Fused feature matrix,92,26,1.59069220576621
Supplementary Fig. 3,Fused feature matrix,93,26,1.16351644437213
Supplementary Fig. 3,Fused feature matrix,94,26,0.276305247630583
Supplementary Fig. 3,Fused feature matrix,95,26,-0.491473672626526
Supplementary Fig. 3,Fused feature matrix,96,26,-0.709484970971137
Supplementary Fig. 3,Fused feature matrix,97,26,-0.795741615098788
Supplementary Fig. 3,Fused feature matrix,98,26,-0.586261193645923
Supplementary Fig. 3,Fused feature matrix,99,26,-0.295004992695414
Supplementary Fig. 3,Fused feature matrix,100,26,0.137678498139716
Supplementary Fig. 3,Fused feature matrix,101,26,0.276305247630584
Supplementary Fig. 3,Fused feature matrix,102,26,0.477944155980935
Supplementary Fig. 3,Fused feature matrix,103,26,-0.000948251351151209
Supplementary Fig. 3,Fused feature matrix,104,26,0.183887414636671
Supplementary Fig. 3,Fused feature matrix,105,26,0.923230078587962
Supplementary Fig. 3,Fused feature matrix,106,26,1.07725980024448
Supplementary Fig. 3,Fused feature matrix,107,26,1.10095668049933
Supplementary Fig. 3,Fused feature matrix,108,26,0.0545024484451959
Supplementary Fig. 3,Fused feature matrix,109,26,-0.832708748296353
Supplementary Fig. 3,Fused feature matrix,110,26,-0.980577281086611
Supplementary Fig. 3,Fused feature matrix,111,26,-0.536971682715836
Supplementary Fig. 3,Fused feature matrix,112,26,-0.786499831799397
Supplementary Fig. 3,Fused feature matrix,113,26,-0.509246332817663
Supplementary Fig. 3,Fused feature matrix,114,26,-0.231992833835929
Supplementary Fig. 3,Fused feature matrix,115,26,-0.0194318179499334
Supplementary Fig. 3,Fused feature matrix,116,26,0.0914695816427605
Supplementary Fig. 3,Fused feature matrix,117,26,-0.555455249314619
Supplementary Fig. 3,Fused feature matrix,118,26,0.276305247630583
Supplementary Fig. 3,Fused feature matrix,119,26,0.707588468268836
Supplementary Fig. 3,Fused feature matrix,120,26,1.2620954662323
Supplementary Fig. 3,Fused feature matrix,1,27,-0.086634445384952
Supplementary Fig. 3,Fused feature matrix,2,27,-0.752384121252529
Supplementary Fig. 3,Fused feature matrix,3,27,-0.685809153665771
Supplementary Fig. 3,Fused feature matrix,4,27,-1.35155882953335
Supplementary Fig. 3,Fused feature matrix,5,27,-0.752384121252529
Supplementary Fig. 3,Fused feature matrix,6,27,-1.01868399159956
Supplementary Fig. 3,Fused feature matrix,7,27,-1.15183392677307
Supplementary Fig. 3,Fused feature matrix,8,27,-1.15183392677307
Supplementary Fig. 3,Fused feature matrix,9,27,0.0465154897885632
Supplementary Fig. 3,Fused feature matrix,10,27,3.24211393395293
Supplementary Fig. 3,Fused feature matrix,11,27,-0.352934315731983
Supplementary Fig. 3,Fused feature matrix,12,27,0.545827746689246
Supplementary Fig. 3,Fused feature matrix,13,27,1.37801484152372
Supplementary Fig. 3,Fused feature matrix,14,27,2.04376451739129
Supplementary Fig. 3,Fused feature matrix,15,27,1.32475486745431
Supplementary Fig. 3,Fused feature matrix,16,27,0.179665424962079
Supplementary Fig. 3,Fused feature matrix,17,27,-0.486084250905498
Supplementary Fig. 3,Fused feature matrix,18,27,-0.852246572632665
Supplementary Fig. 3,Fused feature matrix,19,27,-0.652521669872392
Supplementary Fig. 3,Fused feature matrix,20,27,-0.952109024012802
Supplementary Fig. 3,Fused feature matrix,21,27,-1.15183392677307
Supplementary Fig. 3,Fused feature matrix,22,27,-1.15183392677307
Supplementary Fig. 3,Fused feature matrix,23,27,-1.15183392677307
Supplementary Fig. 3,Fused feature matrix,24,27,-1.15183392677307
Supplementary Fig. 3,Fused feature matrix,25,27,-1.15183392677307
Supplementary Fig. 3,Fused feature matrix,26,27,-1.15183392677307
Supplementary Fig. 3,Fused feature matrix,27,27,-1.15183392677307
Supplementary Fig. 3,Fused feature matrix,28,27,0.445965295309109
Supplementary Fig. 3,Fused feature matrix,29,27,0.160644005651576
Supplementary Fig. 3,Fused feature matrix,30,27,0.845415100829655
Supplementary Fig. 3,Fused feature matrix,31,27,2.84266412843238
Supplementary Fig. 3,Fused feature matrix,32,27,1.97718954980454
Supplementary Fig. 3,Fused feature matrix,33,27,-0.0333744713155462
Supplementary Fig. 3,Fused feature matrix,34,27,-0.352934315731983
Supplementary Fig. 3,Fused feature matrix,35,27,-1.15183392677307
Supplementary Fig. 3,Fused feature matrix,36,27,-0.409998573663489
Supplementary Fig. 3,Fused feature matrix,37,27,-0.652521669872392
Supplementary Fig. 3,Fused feature matrix,38,27,0.1463779411687
Supplementary Fig. 3,Fused feature matrix,39,27,0.490348607033614
Supplementary Fig. 3,Fused feature matrix,40,27,0.0465154897885632
Supplementary Fig. 3,Fused feature matrix,41,27,0.206295411996782
Supplementary Fig. 3,Fused feature matrix,42,27,1.64431471187075
Supplementary Fig. 3,Fused feature matrix,43,27,0.246240392548836
Supplementary Fig. 3,Fused feature matrix,44,27,2.31006438773832
Supplementary Fig. 3,Fused feature matrix,45,27,2.27202154911732
Supplementary Fig. 3,Fused feature matrix,46,27,1.2004815946257
Supplementary Fig. 3,Fused feature matrix,47,27,-0.15320941297171
Supplementary Fig. 3,Fused feature matrix,48,27,-0.352934315731983
Supplementary Fig. 3,Fused feature matrix,49,27,-0.912164043460747
Supplementary Fig. 3,Fused feature matrix,50,27,-0.832274082356638
Supplementary Fig. 3,Fused feature matrix,51,27,-0.952109024012802
Supplementary Fig. 3,Fused feature matrix,52,27,-0.752384121252529
Supplementary Fig. 3,Fused feature matrix,53,27,-0.581191347458009
Supplementary Fig. 3,Fused feature matrix,54,27,0.1463779411687
Supplementary Fig. 3,Fused feature matrix,55,27,0.1463779411687
Supplementary Fig. 3,Fused feature matrix,56,27,0.1463779411687
Supplementary Fig. 3,Fused feature matrix,57,27,-0.352934315731983
Supplementary Fig. 3,Fused feature matrix,58,27,0.445965295309109
Supplementary Fig. 3,Fused feature matrix,59,27,1.47312193807623
Supplementary Fig. 3,Fused feature matrix,60,27,1.77746464704426
Supplementary Fig. 3,Fused feature matrix,61,27,0.945277552209792
Supplementary Fig. 3,Fused feature matrix,62,27,-0.352934315731983
Supplementary Fig. 3,Fused feature matrix,63,27,-0.486084250905498
Supplementary Fig. 3,Fused feature matrix,64,27,-0.352934315731983
Supplementary Fig. 3,Fused feature matrix,65,27,-0.952109024012802
Supplementary Fig. 3,Fused feature matrix,66,27,-0.486084250905498
Supplementary Fig. 3,Fused feature matrix,67,27,-0.752384121252529
Supplementary Fig. 3,Fused feature matrix,68,27,-0.752384121252529
Supplementary Fig. 3,Fused feature matrix,69,27,-1.15183392677307
Supplementary Fig. 3,Fused feature matrix,70,27,-1.15183392677307
Supplementary Fig. 3,Fused feature matrix,71,27,-1.15183392677307
Supplementary Fig. 3,Fused feature matrix,72,27,-1.15183392677307
Supplementary Fig. 3,Fused feature matrix,73,27,-1.15183392677307
Supplementary Fig. 3,Fused feature matrix,74,27,-1.15183392677307
Supplementary Fig. 3,Fused feature matrix,75,27,-0.352934315731983
Supplementary Fig. 3,Fused feature matrix,76,27,-0.752384121252529
Supplementary Fig. 3,Fused feature matrix,77,27,0.579115230482625
Supplementary Fig. 3,Fused feature matrix,78,27,1.04514000358993
Supplementary Fig. 3,Fused feature matrix,79,27,1.37801484152372
Supplementary Fig. 3,Fused feature matrix,80,27,1.00519502303787
Supplementary Fig. 3,Fused feature matrix,81,27,-0.352934315731983
Supplementary Fig. 3,Fused feature matrix,82,27,-0.818959088839286
Supplementary Fig. 3,Fused feature matrix,83,27,-0.592604199044311
Supplementary Fig. 3,Fused feature matrix,84,27,-0.809448379184035
Supplementary Fig. 3,Fused feature matrix,85,27,-0.308551004007478
Supplementary Fig. 3,Fused feature matrix,86,27,-0.352934315731983
Supplementary Fig. 3,Fused feature matrix,87,27,0.485910275861164
Supplementary Fig. 3,Fused feature matrix,88,27,0.274772521514589
Supplementary Fig. 3,Fused feature matrix,89,27,-0.15320941297171
Supplementary Fig. 3,Fused feature matrix,90,27,0.778840133242897
Supplementary Fig. 3,Fused feature matrix,91,27,1.64431471187075
Supplementary Fig. 3,Fused feature matrix,92,27,1.73308133531976
Supplementary Fig. 3,Fused feature matrix,93,27,0.845415100829655
Supplementary Fig. 3,Fused feature matrix,94,27,-0.286359348145225
Supplementary Fig. 3,Fused feature matrix,95,27,-0.783111029369493
Supplementary Fig. 3,Fused feature matrix,96,27,-0.752384121252529
Supplementary Fig. 3,Fused feature matrix,97,27,-0.392879296284038
Supplementary Fig. 3,Fused feature matrix,98,27,-0.452796767112119
Supplementary Fig. 3,Fused feature matrix,99,27,-0.243993459680925
Supplementary Fig. 3,Fused feature matrix,100,27,-0.00341573590150513
Supplementary Fig. 3,Fused feature matrix,101,27,0.0772423979055289
Supplementary Fig. 3,Fused feature matrix,102,27,0.155456345839621
Supplementary Fig. 3,Fused feature matrix,103,27,0.0964467154786311
Supplementary Fig. 3,Fused feature matrix,104,27,0.645690198069382
Supplementary Fig. 3,Fused feature matrix,105,27,1.84403961463102
Supplementary Fig. 3,Fused feature matrix,106,27,1.04514000358993
Supplementary Fig. 3,Fused feature matrix,107,27,0.783961284595726
Supplementary Fig. 3,Fused feature matrix,108,27,-0.113264432419656
Supplementary Fig. 3,Fused feature matrix,109,27,-0.552659218492256
Supplementary Fig. 3,Fused feature matrix,110,27,-1.07194396566897
Supplementary Fig. 3,Fused feature matrix,111,27,-0.832274082356638
Supplementary Fig. 3,Fused feature matrix,112,27,-0.502727992802188
Supplementary Fig. 3,Fused feature matrix,113,27,-0.452796767112119
Supplementary Fig. 3,Fused feature matrix,114,27,0.246240392548836
Supplementary Fig. 3,Fused feature matrix,115,27,-0.0333744713155459
Supplementary Fig. 3,Fused feature matrix,116,27,0.246240392548836
Supplementary Fig. 3,Fused feature matrix,117,27,0.346102843928973
Supplementary Fig. 3,Fused feature matrix,118,27,0.525855256413219
Supplementary Fig. 3,Fused feature matrix,119,27,1.31143987393696
Supplementary Fig. 3,Fused feature matrix,120,27,2.04376451739129
Supplementary Fig. 3,Fused feature matrix,1,28,-0.61591436559797
Supplementary Fig. 3,Fused feature matrix,2,28,-0.61591436559797
Supplementary Fig. 3,Fused feature matrix,3,28,-0.682376121313361
Supplementary Fig. 3,Fused feature matrix,4,28,-1.21407016703649
Supplementary Fig. 3,Fused feature matrix,5,28,-0.748837877028752
Supplementary Fig. 3,Fused feature matrix,6,28,-0.881761388459535
Supplementary Fig. 3,Fused feature matrix,7,28,-1.01468489989032
Supplementary Fig. 3,Fused feature matrix,8,28,-1.01468489989032
Supplementary Fig. 3,Fused feature matrix,9,28,-0.217143831305623
Supplementary Fig. 3,Fused feature matrix,10,28,-0.217143831305623
Supplementary Fig. 3,Fused feature matrix,11,28,-0.416529098451796
Supplementary Fig. 3,Fused feature matrix,12,28,1.37793830586377
Supplementary Fig. 3,Fused feature matrix,13,28,2.30840288587924
Supplementary Fig. 3,Fused feature matrix,14,28,1.64378532872533
Supplementary Fig. 3,Fused feature matrix,15,28,0.819659557854479
Supplementary Fig. 3,Fused feature matrix,16,28,-0.217143831305623
Supplementary Fig. 3,Fused feature matrix,17,28,-1.08114665560571
Supplementary Fig. 3,Fused feature matrix,18,28,-0.815299632744144
Supplementary Fig. 3,Fused feature matrix,19,28,-0.815299632744144
Supplementary Fig. 3,Fused feature matrix,20,28,-0.416529098451796
Supplementary Fig. 3,Fused feature matrix,21,28,-0.815299632744144
Supplementary Fig. 3,Fused feature matrix,22,28,-0.217143831305623
Supplementary Fig. 3,Fused feature matrix,23,28,-0.217143831305623
Supplementary Fig. 3,Fused feature matrix,24,28,-0.217143831305623
Supplementary Fig. 3,Fused feature matrix,25,28,-0.217143831305623
Supplementary Fig. 3,Fused feature matrix,26,28,-0.217143831305623
Supplementary Fig. 3,Fused feature matrix,27,28,-0.217143831305623
Supplementary Fig. 3,Fused feature matrix,28,28,0.979167771571418
Supplementary Fig. 3,Fused feature matrix,29,28,1.54883996341763
Supplementary Fig. 3,Fused feature matrix,30,28,2.97302044303315
Supplementary Fig. 3,Fused feature matrix,31,28,2.97302044303315
Supplementary Fig. 3,Fused feature matrix,32,28,0.846244260140635
Supplementary Fig. 3,Fused feature matrix,33,28,-0.456406151881031
Supplementary Fig. 3,Fused feature matrix,34,28,-0.61591436559797
Supplementary Fig. 3,Fused feature matrix,35,28,-0.948223144174926
Supplementary Fig. 3,Fused feature matrix,36,28,-0.501979927228728
Supplementary Fig. 3,Fused feature matrix,37,28,-0.61591436559797
Supplementary Fig. 3,Fused feature matrix,38,28,-0.416529098451796
Supplementary Fig. 3,Fused feature matrix,39,28,-0.438683017023593
Supplementary Fig. 3,Fused feature matrix,40,28,-0.566068048811427
Supplementary Fig. 3,Fused feature matrix,41,28,0.181626702986724
Supplementary Fig. 3,Fused feature matrix,42,28,0.181626702986724
Supplementary Fig. 3,Fused feature matrix,43,28,1.37793830586377
Supplementary Fig. 3,Fused feature matrix,44,28,2.84009693160237
Supplementary Fig. 3,Fused feature matrix,45,28,1.83367605934073
Supplementary Fig. 3,Fused feature matrix,46,28,0.403165888704694
Supplementary Fig. 3,Fused feature matrix,47,28,-0.283605587021015
Supplementary Fig. 3,Fused feature matrix,48,28,-0.305759505592811
Supplementary Fig. 3,Fused feature matrix,49,28,-0.5361602587395
Supplementary Fig. 3,Fused feature matrix,50,28,-0.775422579314909
Supplementary Fig. 3,Fused feature matrix,51,28,-0.815299632744144
Supplementary Fig. 3,Fused feature matrix,52,28,-0.31683646487871
Supplementary Fig. 3,Fused feature matrix,53,28,-0.786816023151833
Supplementary Fig. 3,Fused feature matrix,54,28,-0.91499226631723
Supplementary Fig. 3,Fused feature matrix,55,28,-0.91499226631723
Supplementary Fig. 3,Fused feature matrix,56,28,-0.91499226631723
Supplementary Fig. 3,Fused feature matrix,57,28,0.314550214417506
Supplementary Fig. 3,Fused feature matrix,58,28,1.1120912830022
Supplementary Fig. 3,Fused feature matrix,59,28,2.0045777168946
Supplementary Fig. 3,Fused feature matrix,60,28,2.04255586301768
Supplementary Fig. 3,Fused feature matrix,61,28,0.979167771571418
Supplementary Fig. 3,Fused feature matrix,62,28,-0.416529098451796
Supplementary Fig. 3,Fused feature matrix,63,28,-0.350067342736405
Supplementary Fig. 3,Fused feature matrix,64,28,-0.61591436559797
Supplementary Fig. 3,Fused feature matrix,65,28,-0.815299632744144
Supplementary Fig. 3,Fused feature matrix,66,28,-0.61591436559797
Supplementary Fig. 3,Fused feature matrix,67,28,-0.217143831305623
Supplementary Fig. 3,Fused feature matrix,68,28,-0.217143831305623
Supplementary Fig. 3,Fused feature matrix,69,28,-1.01468489989032
Supplementary Fig. 3,Fused feature matrix,70,28,-1.01468489989032
Supplementary Fig. 3,Fused feature matrix,71,28,-1.01468489989032
Supplementary Fig. 3,Fused feature matrix,72,28,-1.01468489989032
Supplementary Fig. 3,Fused feature matrix,73,28,-1.01468489989032
Supplementary Fig. 3,Fused feature matrix,74,28,-1.01468489989032
Supplementary Fig. 3,Fused feature matrix,75,28,-0.61591436559797
Supplementary Fig. 3,Fused feature matrix,76,28,0.181626702986724
Supplementary Fig. 3,Fused feature matrix,77,28,1.24501479443298
Supplementary Fig. 3,Fused feature matrix,78,28,2.17547937444846
Supplementary Fig. 3,Fused feature matrix,79,28,1.37793830586377
Supplementary Fig. 3,Fused feature matrix,80,28,-0.0576356175886842
Supplementary Fig. 3,Fused feature matrix,81,28,-0.815299632744144
Supplementary Fig. 3,Fused feature matrix,82,28,-0.61591436559797
Supplementary Fig. 3,Fused feature matrix,83,28,-0.69566847245644
Supplementary Fig. 3,Fused feature matrix,84,28,-0.900750461521075
Supplementary Fig. 3,Fused feature matrix,85,28,-0.527298691310782
Supplementary Fig. 3,Fused feature matrix,86,28,-0.482990854167188
Supplementary Fig. 3,Fused feature matrix,87,28,-0.137389724447154
Supplementary Fig. 3,Fused feature matrix,88,28,-0.160176612121002
Supplementary Fig. 3,Fused feature matrix,89,28,0.51393548156368
Supplementary Fig. 3,Fused feature matrix,90,28,1.24501479443298
Supplementary Fig. 3,Fused feature matrix,91,28,2.07578674087537
Supplementary Fig. 3,Fused feature matrix,92,28,1.55516965443814
